GAUGE,YEAR_OPENE,InLine_FID,SimLnFLag,POINT_X,POINT_Y
3.3,1909,421,0,83.03096933,25.30840145
3.3,1909,422,0,87.28046933,26.23390145
3.3,1909,422,0,87.27626933,26.23810145
3.3,1909,422,0,87.25316933,26.36160145
3.3,1909,423,0,90.26746933,26.41920145
3.3,1909,423,0,90.81206933,26.52570145
3.3,1909,423,0,91.64326933,26.45510145
3.3,1909,423,0,91.74496933,26.27280145
3.3,1909,423,0,91.71206933,26.18040145
3.3,1909,424,1,84.73826933,26.76310145
3.3,1909,424,1,84.87116933,26.98510145
3.3,1909,425,0,74.51816933,27.76160145
3.3,1909,425,0,74.44176933,27.66790145
3.3,1909,425,0,74.60196933,27.44010145
3.3,1909,425,0,74.33426933,27.13020145
3.3,1909,425,0,74.35546933,26.90960145
3.3,1910,426,0,76.36706933,15.18470145
3.3,1910,426,0,76.47886933,15.05100145
3.3,1910,427,0,70.03656933,21.47680145
3.3,1910,427,0,70.36336933,21.49140145
3.3,1910,428,0,71.94526933,21.70800145
3.3,1910,428,0,71.82676933,21.50380145
3.3,1910,428,0,71.70066933,21.48180145
3.3,1910,429,0,84.84426933,26.07440145
3.3,1910,429,0,84.76736933,25.78550145
3.3,1910,430,0,91.71206933,26.18040145
3.3,1910,430,0,91.78076933,26.17660145
3.3,1910,431,0,95.59066933,27.62780145
3.3,1910,431,0,95.62246933,27.79610145
3.3,1910,432,0,74.98186933,28.30730145
3.3,1910,432,0,74.62726933,28.07700145
3.3,1910,432,0,74.51816933,27.76160145
3.3,1911,433,0,71.51696933,21.78230145
3.3,1911,433,0,71.35036933,21.47070145
3.3,1911,434,0,73.03806933,24.07810145
3.3,1911,434,0,73.07206933,23.89210145
3.3,1911,434,0,72.97526933,23.63270145
3.3,1911,435,0,80.70216933,27.60480145
3.3,1911,435,0,80.99246933,27.47150145
3.3,1911,435,0,81.19526933,27.18910145
3.3,1911,435,0,81.37186933,27.09870145
3.3,1911,436,0,79.81006933,28.30640145
3.3,1911,436,0,79.80596933,28.63990145
3.3,1911,436,0,80.13366933,29.07380145
3.3,1911,437,0,80.73926933,28.43130145
3.3,1911,437,0,80.99586933,28.37450145
3.3,1911,438,0,75.73216933,29.14920145
3.3,1911,438,0,75.43026933,28.68990145
3.3,1911,438,0,74.98186933,28.30730145
3.3,1912,439,0,77.05436933,19.19220145
3.3,1912,439,0,77.24426933,19.54660145
3.3,1912,439,0,77.13766933,19.73600145
3.3,1912,440,0,71.35036933,21.47070145
3.3,1912,440,0,71.30826933,21.33760145
3.3,1912,441,0,70.44426933,21.53530145
3.3,1912,441,0,70.55736933,21.44830145
3.3,1912,442,0,89.94126933,24.91470145
3.3,1912,442,0,89.74626933,25.16870145
3.3,1912,443,0,82.58236933,25.23660145
3.3,1912,443,0,82.55226933,25.18910145
3.3,1912,444,0,69.01236933,25.52360145
3.3,1912,444,0,68.88236933,25.95860145
3.3,1912,444,0,68.64896933,26.15330145
3.3,1912,445,0,91.64326933,26.45510145
3.3,1912,445,0,91.97826933,26.69700145
3.3,1912,446,0,89.45666933,26.67480145
3.3,1912,446,0,89.52096933,26.64310145
3.3,1912,447,0,74.62726933,28.07700145
3.3,1912,447,0,74.57196933,28.08080145
3.3,1912,447,0,73.84846933,28.07690145
3.3,1912,447,0,73.51836933,27.94220145
3.3,1912,447,0,73.34396933,27.96630145
3.3,1912,447,0,73.34346933,27.97370145
3.3,1912,447,0,73.34396933,27.96630145
3.3,1912,448,0,79.81006933,28.30640145
3.3,1912,448,0,79.93406933,27.91860145
3.3,1912,448,0,79.90686933,27.85260145
3.3,1913,449,0,70.55736933,21.44830145
3.3,1913,449,0,70.72496933,21.31290145
3.3,1913,450,0,71.20806933,21.58310145
3.3,1913,450,0,71.28806933,21.74970145
3.3,1913,451,0,71.67246933,22.18510145
3.3,1913,451,0,71.41596933,22.18650145
3.3,1913,451,0,71.27786933,22.06400145
3.3,1913,452,0,81.83476933,25.46070145
3.3,1913,452,0,81.96846933,25.43990145
3.3,1913,453,0,73.06026933,26.30810145
3.3,1913,453,0,73.03146933,26.48240145
3.3,1913,453,0,72.89876933,26.58720145
3.3,1913,453,0,72.93256933,26.72580145
3.3,1913,454,0,89.41206933,26.69580145
3.3,1913,454,0,89.45666933,26.67480145
3.3,1913,455,0,94.77416933,26.91900145
3.3,1913,455,0,94.82826933,26.84470145
3.3,1913,456,0,83.72566933,26.94240145
3.3,1913,456,0,84.04076933,26.88450145
3.3,1913,456,0,84.41056933,26.47830145
3.3,1914,457,0,71.14816933,21.36770145
3.3,1914,457,0,71.20806933,21.58310145
3.3,1914,458,0,88.19206933,26.24960145
3.3,1914,458,0,88.19726933,26.25480145
3.3,1914,458,0,88.19966933,26.31970145
3.3,1914,459,0,88.50336933,26.70830145
3.3,1914,459,0,88.49156933,26.85330145
3.3,1914,460,0,72.93256933,26.72580145
3.3,1914,460,0,72.37036933,27.16030145
3.3,1914,461,0,88.49156933,26.85330145
3.3,1914,461,0,88.73966933,26.83370145
3.3,1914,462,0,80.64116933,28.50030145
3.3,1914,462,0,80.52626933,28.63840145
3.3,1915,463,0,77.03376933,10.67430145
3.3,1915,463,0,77.07026933,10.89300145
3.3,1915,463,0,76.99166933,10.96740145
3.3,1915,464,0,79.42856933,10.76820145
3.3,1915,464,0,79.41976933,10.65950145
3.3,1915,465,0,70.00706933,21.60830145
3.3,1915,465,0,70.03656933,21.47680145
3.3,1915,466,0,71.49556933,22.99550145
3.3,1915,466,0,71.13626933,23.01200145
3.3,1915,467,0,72.07326933,23.87170145
3.3,1915,467,0,72.11066933,23.95240145
3.3,1915,468,0,92.04246933,24.52790145
3.3,1915,468,0,91.87026933,24.88250145
3.3,1915,468,0,91.67046933,25.00010145
3.3,1915,469,0,86.45176933,25.50340145
3.3,1915,469,0,85.79016933,25.84210145
3.3,1915,470,0,88.19966933,26.31970145
3.3,1915,470,0,88.14576933,26.50200145
3.3,1915,471,0,88.14576933,26.50200145
3.3,1915,471,0,88.26486933,26.67570145
3.3,1915,472,0,88.26486933,26.67570145
3.3,1915,472,0,88.47346933,26.70520145
3.3,1915,472,0,88.47646933,26.70520145
3.3,1916,473,0,78.52976933,17.44610145
3.3,1916,473,0,78.49976933,17.33950145
3.3,1916,473,0,78.27836933,17.20400145
3.3,1916,473,0,78.16126933,16.78050145
3.3,1916,473,0,77.86596933,16.64980145
3.3,1916,473,0,77.88886933,16.36990145
3.3,1916,473,0,77.82096933,16.23090145
3.3,1916,474,0,70.99876933,21.32300145
3.3,1916,474,0,71.14816933,21.36770145
3.3,1916,475,0,90.41086933,23.90550145
3.3,1916,475,0,90.76106933,23.92910145
3.3,1916,475,0,90.96886933,24.04810145
3.3,1916,476,0,72.11066933,23.95240145
3.3,1916,476,0,72.30206933,24.02790145
3.3,1916,477,0,75.82846933,26.93140145
3.3,1916,477,0,75.56876933,27.37220145
3.3,1916,478,0,74.57196933,28.08080145
3.3,1916,478,0,74.50846933,28.50020145
3.3,1917,479,0,77.82096933,16.23090145
3.3,1917,479,0,77.86086933,16.07480145
3.3,1917,480,0,90.42546933,24.73490145
3.3,1917,480,0,90.55986933,24.75370145
3.3,1917,481,0,90.55986933,24.75370145
3.3,1917,481,0,90.77686933,24.53510145
3.3,1917,481,0,90.96886933,24.04810145
3.3,1917,482,0,90.55986933,24.75370145
3.3,1917,482,0,90.58146933,24.83850145
3.3,1917,482,0,90.82166933,24.91130145
3.3,1917,482,0,90.97486933,24.86690145
3.3,1917,483,0,94.82826933,26.84470145
3.3,1917,483,0,94.80206933,26.76170145
3.3,1918,484,0,76.61956933,12.31490145
3.3,1918,484,0,76.38586933,12.50300145
3.3,1918,484,0,76.36326933,12.73850145
3.3,1918,484,0,76.16616933,12.87520145
3.3,1918,484,0,76.10086933,13.03010145
3.3,1918,484,0,76.21286933,13.07830145
3.3,1918,484,0,76.29996933,13.31750145
3.3,1918,485,0,70.39906933,20.87700145
3.3,1918,485,0,70.50436933,21.02290145
3.3,1918,486,0,89.79906933,22.66530145
3.3,1918,486,0,89.59386933,22.80190145
3.3,1918,487,0,90.64336933,25.00000145
3.3,1918,487,0,90.58146933,24.83850145
3.3,1918,488,0,86.61596933,25.94520145
3.3,1918,488,0,86.86796933,25.90080145
3.3,1918,489,0,88.82846933,26.88920145
3.3,1918,489,0,88.82466933,26.95540145
3.3,1918,490,0,75.42846933,27.47900145
3.3,1918,490,0,75.56876933,27.37220145
3.3,1919,491,0,79.64866933,10.53210145
3.3,1919,491,0,79.85346933,10.36770145
3.3,1919,492,0,74.69426933,15.48570145
3.3,1919,492,0,74.61126933,15.32670145
3.3,1920,493,0,70.50436933,21.02290145
3.3,1920,493,0,70.59206933,21.02280145
3.3,1920,494,0,72.04396933,23.52320145
3.3,1920,494,0,72.25066933,23.41620145
3.3,1920,495,0,92.54936933,26.21300145
3.3,1920,495,0,92.66386933,26.28030145
3.3,1920,495,0,92.97206933,26.42500145
3.3,1920,495,0,93.01696933,26.50380145
3.3,1920,495,0,92.94466933,26.60650145
3.3,1921,496,0,71.30826933,21.33760145
3.3,1921,496,0,71.31836933,21.25770145
3.3,1921,497,0,72.25066933,23.41620145
3.3,1921,497,0,72.31836933,23.32490145
3.3,1922,498,0,77.86086933,16.07480145
3.3,1922,498,0,77.96426933,15.95220145
3.3,1922,499,0,71.52086933,21.07940145
3.3,1922,499,0,71.66396933,21.05670145
3.3,1922,500,0,71.31836933,21.25770145
3.3,1922,500,0,71.44486933,21.14340145
3.3,1922,503,0,69.18036933,22.00490145
3.3,1922,503,0,69.63526933,22.19460145
3.3,1922,503,0,69.92566933,22.30730145
3.3,1922,503,0,70.08706933,22.45880145
3.3,1922,504,0,71.93836933,22.26310145
3.3,1922,504,0,71.67246933,22.18510145
3.3,1922,506,0,69.00276933,22.28810145
3.3,1922,506,0,69.18036933,22.00490145
3.3,1922,508,0,69.08436933,22.46530145
3.3,1922,508,0,69.00276933,22.28810145
3.3,1922,509,0,74.98186933,28.30730145
3.3,1922,509,0,75.04396933,28.25280145
3.3,1922,509,0,75.00556933,27.91640145
3.3,1922,509,0,75.17026933,27.62070145
3.3,1922,509,0,75.42846933,27.47900145
3.3,1923,510,0,77.57926933,8.711401454
3.3,1923,510,0,77.68666933,8.759701454
3.3,1923,510,0,78.13786933,8.521901454
3.3,1923,511,0,70.59206933,21.02280145
3.3,1923,511,0,70.65316933,20.97040145
3.3,1923,512,0,72.43416933,22.79300145
3.3,1923,512,0,72.26186933,22.61790145
3.3,1923,513,0,92.62606933,24.81780145
3.3,1923,513,0,92.56406933,24.58670145
3.3,1923,514,0,75.17026933,27.62070145
3.3,1923,514,0,75.25986933,27.89120145
3.3,1924,515,0,75.25986933,27.89120145
3.3,1924,515,0,75.26646933,28.02050145
3.3,1924,515,0,75.45526933,28.14590145
3.3,1925,516,0,77.96426933,15.95220145
3.3,1925,516,0,78.05886933,15.82800145
3.3,1925,517,0,72.26186933,22.61790145
3.3,1925,517,0,71.96186933,22.40430145
3.3,1925,517,0,71.93836933,22.26310145
3.3,1925,518,0,88.35246933,25.88510145
3.3,1925,518,0,88.59206933,25.62730145
3.3,1925,519,0,73.55966933,29.42870145
3.3,1925,519,0,73.67806933,29.37950145
3.3,1925,519,0,73.90716933,29.37420145
3.3,1926,520,0,79.61866933,11.06170145
3.3,1926,520,0,79.84326933,11.05050145
3.3,1926,521,0,71.23586933,22.56130145
3.3,1926,521,0,71.19266933,22.40680145
3.3,1927,522,0,77.95746933,9.592801454
3.3,1927,522,0,77.81966933,9.456201454
3.3,1927,522,0,77.59446933,9.451201454
3.3,1927,522,0,77.55896933,9.180101454
3.3,1927,522,0,77.30596933,8.956501454
3.3,1927,523,0,78.78206933,10.87110145
3.3,1927,523,0,78.74086933,10.83340145
3.3,1927,524,0,79.50266933,11.95880145
3.3,1927,524,0,79.32726933,11.71050145
3.3,1927,524,0,79.31366933,11.53430145
3.3,1927,525,1,75.86436933,17.67120145
3.3,1927,525,1,75.83606933,17.58240145
3.3,1927,525,1,75.93236933,17.64600145
3.3,1927,526,0,71.44486933,21.14340145
3.3,1927,526,0,71.25906933,21.01230145
3.3,1927,527,0,94.77416933,26.91900145
3.3,1927,527,0,94.63976933,27.00460145
3.3,1927,527,0,94.88666933,27.16100145
3.3,1927,528,0,74.84236933,29.22440145
3.3,1927,528,0,74.74846933,29.26510145
3.3,1927,528,0,74.66486933,29.46650145
3.3,1927,528,0,74.28896933,29.62330145
3.3,1927,528,0,74.17676933,29.91440145
3.3,1927,528,0,73.61276933,29.93880145
3.3,1927,528,0,73.44306933,29.79090145
3.3,1927,528,0,73.45446933,29.53930145
3.3,1927,528,0,73.55966933,29.42870145
3.3,1928,529,0,77.98316933,10.33560145
3.3,1928,529,0,77.86696933,10.45650145
3.3,1928,529,0,77.45966933,10.45420145
3.3,1928,529,0,77.03376933,10.67430145
3.3,1928,530,0,78.80096933,10.90650145
3.3,1928,530,0,78.78206933,10.87110145
3.3,1928,531,0,79.31366933,11.53430145
3.3,1928,531,0,79.59776933,11.57230145
3.3,1928,531,0,79.76306933,11.75530145
3.3,1928,532,0,76.47886933,15.05100145
3.3,1928,532,0,76.61546933,14.92950145
3.3,1928,533,0,78.05886933,15.82800145
3.3,1928,533,0,78.04956933,15.72080145
3.3,1928,534,0,81.53106933,16.53270145
3.3,1928,534,0,81.23806933,16.55970145
3.3,1928,534,0,81.01046933,16.43930145
3.3,1928,535,0,71.52086933,21.07940145
3.3,1928,535,0,71.43976933,20.88700145
3.3,1928,536,0,72.44686933,23.45310145
3.3,1928,536,0,72.76606933,23.58450145
3.3,1928,537,0,92.38966933,24.85620145
3.3,1928,537,0,92.32786933,24.67580145
3.3,1928,537,0,92.25836933,24.49950145
3.3,1928,538,0,73.48056933,26.47760145
3.3,1928,538,0,73.70756933,26.17800145
3.3,1928,539,0,93.98656933,26.49270145
3.3,1928,539,0,93.85856933,26.63890145
3.3,1928,539,0,94.21266933,26.74810145
3.3,1928,540,0,74.70936933,27.03130145
3.3,1928,540,0,74.71716933,26.92010145
3.3,1928,541,0,74.84236933,29.22440145
3.3,1928,541,0,75.11296933,29.15180145
3.3,1928,541,0,75.17296933,29.04970145
3.3,1929,542,0,78.69756933,10.79480145
3.3,1929,542,0,78.70326933,10.80230145
3.3,1929,542,0,78.69756933,10.79480145
3.3,1929,542,0,78.78656933,10.38070145
3.3,1929,543,0,79.31366933,11.53430145
3.3,1929,543,0,78.96736933,10.97010145
3.3,1929,543,0,78.80096933,10.90650145
3.3,1929,544,0,75.55826933,14.00200145
3.3,1929,544,0,75.51096933,14.06040145
3.3,1929,545,0,76.53216933,18.73690145
3.3,1929,545,0,76.58166933,18.88730145
3.3,1929,545,0,76.75016933,18.95140145
3.3,1929,545,0,76.77526933,19.25680145
3.3,1929,546,0,71.71546933,22.02050145
3.3,1929,546,0,71.58486933,22.00490145
3.3,1929,547,0,92.32786933,24.67580145
3.3,1929,547,0,92.39786933,24.52460145
3.3,1929,547,0,92.34436933,24.48250145
3.3,1929,548,0,72.53146933,25.83580145
3.3,1929,548,0,72.52136933,25.60520145
3.3,1929,548,0,72.61276933,25.41080145
3.3,1929,549,0,72.16826933,25.85980145
3.3,1929,549,0,72.08666933,25.84570145
3.3,1929,550,0,87.18176933,25.88810145
3.3,1929,550,0,87.09106933,25.77120145
3.3,1929,550,0,86.84626933,25.71260145
3.3,1929,551,0,87.18176933,25.88810145
3.3,1929,551,0,87.54146933,25.78680145
3.3,1929,552,0,86.94276933,25.91420145
3.3,1929,552,0,87.18176933,25.88810145
3.3,1929,553,0,73.67806933,29.37950145
3.3,1929,553,0,73.42076933,29.21500145
3.3,1929,553,0,73.18596933,29.25980145
3.3,1930,554,0,78.78656933,10.38070145
3.3,1930,554,0,78.82106933,10.08830145
3.3,1930,554,0,78.58866933,9.915601454
3.3,1930,554,0,78.46026933,9.684801454
3.3,1930,555,0,79.74426933,16.58300145
3.3,1930,555,0,79.86036933,16.49320145
3.3,1930,555,0,80.28326933,16.42960145
3.3,1930,555,0,80.44756933,16.30450145
3.3,1930,556,0,73.94126933,25.07130145
3.3,1930,556,0,73.95956933,24.77170145
3.3,1930,557,0,72.61276933,25.41080145
3.3,1930,557,0,72.64126933,25.26640145
3.3,1930,557,0,72.44576933,25.19540145
3.3,1930,557,0,72.33116933,25.05320145
3.3,1930,558,0,92.66386933,26.28030145
3.3,1930,558,0,92.73406933,26.43800145
3.3,1930,558,0,92.47526933,26.48390145
3.3,1930,559,0,75.17296933,29.04970145
3.3,1930,559,0,75.40676933,28.81820145
3.3,1930,559,0,75.43026933,28.68990145
3.3,1931,560,0,76.99696933,8.485201454
3.3,1931,560,0,76.89046933,8.497201454
3.3,1931,561,0,76.89046933,8.497201454
3.3,1931,561,0,76.76616933,8.669301454
3.3,1931,562,0,76.76616933,8.669301454
3.3,1931,562,0,76.61496933,8.869001454
3.3,1931,563,0,79.31366933,11.53430145
3.3,1931,563,0,78.90876933,11.67070145
3.3,1931,563,0,78.69656933,11.58870145
3.3,1931,563,0,78.38016933,11.68990145
3.3,1931,563,0,78.22996933,11.65800145
3.3,1931,564,0,75.51096933,14.06040145
3.3,1931,564,0,75.46486933,14.12810145
3.3,1931,564,0,75.26846933,14.09950145
3.3,1931,565,0,72.33116933,25.05320145
3.3,1931,565,0,72.29296933,24.80660145
3.3,1931,566,0,84.41056933,26.47830145
3.3,1931,566,0,84.74036933,26.29180145
3.3,1931,566,0,84.84426933,26.07440145
3.3,1932,567,0,70.72496933,21.31290145
3.3,1932,567,0,70.99876933,21.32300145
3.3,1932,568,0,73.92316933,25.49000145
3.3,1932,568,0,74.02956933,25.18760145
3.3,1932,568,0,73.94126933,25.07130145
3.3,1933,569,0,88.77746933,26.64450145
3.3,1933,569,0,88.76826933,26.52640145
3.3,1933,570,0,91.97826933,26.69700145
3.3,1933,570,0,92.47636933,26.79640145
3.3,1933,570,0,92.72566933,26.82830145
3.3,1934,571,0,75.26846933,14.09950145
3.3,1934,571,0,75.18036933,14.16080145
3.3,1934,572,0,70.65316933,20.97040145
3.3,1934,572,0,70.78986933,20.94390145
3.3,1935,573,0,70.78986933,20.94390145
3.3,1935,573,0,70.99486933,20.82290145
3.3,1935,573,0,70.97676933,20.70000145
3.3,1936,574,0,79.85346933,10.36770145
3.3,1936,574,0,79.83706933,10.28410145
3.3,1936,575,0,70.50436933,21.02290145
3.3,1936,575,0,70.61686933,21.16380145
3.3,1936,576,0,70.97316933,21.63620145
3.3,1936,576,0,70.92806933,21.45890145
3.3,1936,577,0,73.60676933,25.72130145
3.3,1936,577,0,73.86626933,25.67030145
3.3,1936,577,0,73.92316933,25.49000145
3.3,1938,578,0,75.02456933,14.24280145
3.3,1938,578,0,75.18696933,14.16080145
3.3,1938,579,0,78.05936933,18.73800145
3.3,1938,579,0,77.91446933,18.70830145
3.3,1938,580,0,70.65316933,20.97040145
3.3,1938,580,0,70.67406933,20.75570145
3.3,1938,581,0,70.61686933,21.16380145
3.3,1938,581,0,70.72496933,21.31290145
3.3,1938,582,0,75.81816933,28.43200145
3.3,1938,582,0,75.48406933,28.58220145
3.3,1938,582,0,75.43026933,28.68990145
3.3,1939,583,0,69.63526933,22.19460145
3.3,1939,583,0,69.60426933,22.34340145
3.3,1939,584,0,72.24706933,25.84100145
3.3,1939,584,0,72.30236933,25.97140145
3.3,1939,585,0,75.45526933,28.14590145
3.3,1939,585,0,75.62796933,28.20130145
3.3,1939,585,0,75.81816933,28.43200145
3.3,1939,585,0,76.13666933,28.31640145
3.3,1940,586,0,74.91636933,14.27990145
3.3,1940,586,0,75.00286933,14.24960145
3.3,1940,587,0,70.97316933,21.63620145
3.3,1940,587,0,70.98726933,21.72450145
3.3,1940,588,0,70.50926933,22.41090145
3.3,1940,588,0,70.28586933,22.72770145
3.3,1940,589,0,72.30236933,25.97140145
3.3,1940,589,0,72.17316933,25.99070145
3.3,1940,590,0,72.37036933,27.16030145
3.3,1940,590,0,71.86496933,26.91320145
3.3,1941,591,0,76.13666933,28.31640145
3.3,1941,591,0,76.61966933,28.19890145
3.3,1943,592,0,94.31476933,26.63110145
3.3,1943,592,0,94.21266933,26.74810145
3.3,1943,592,0,94.29346933,26.89060145
3.3,1943,593,0,75.82846933,26.93140145
3.3,1943,593,0,75.79616933,26.85070145
3.3,1943,593,0,75.89076933,26.74110145
3.3,1947,594,0,69.92566933,22.30730145
3.3,1947,594,0,69.82066933,22.44280145
3.3,1948,595,0,77.51466933,19.15860145
3.3,1948,595,0,77.68536933,19.19510145
3.3,1948,595,0,77.89046933,19.40400145
3.3,1948,596,0,73.95956933,24.77170145
3.3,1948,596,0,74.00596933,24.60050145
3.3,1948,596,0,74.30686933,24.43230145
3.3,1948,597,0,87.96866933,26.10780145
3.3,1948,597,0,88.19206933,26.24960145
3.3,1948,597,0,88.19726933,26.25480145
3.3,1948,598,0,89.24316933,26.66650145
3.3,1948,598,0,89.41206933,26.69580145
3.3,1949,599,0,70.56896933,22.95150145
3.3,1949,599,0,70.67976933,23.18840145
3.3,1949,600,0,74.30686933,24.43230145
3.3,1949,600,0,74.40636933,24.34350145
3.3,1949,600,0,74.46166933,24.40620145
3.3,1950,601,0,77.89046933,19.40400145
3.3,1950,601,0,78.18406933,19.44670145
3.3,1950,601,0,78.21516933,19.64620145
3.3,1950,601,0,78.35246933,19.57200145
3.3,1950,601,0,78.52476933,19.68150145
3.3,1950,602,0,75.48616933,26.35320145
3.3,1950,602,0,75.79616933,26.85070145
3.3,1950,603,0,89.54776933,26.43860145
3.3,1950,603,0,90.14476933,26.36600145
3.3,1951,604,0,69.92566933,22.30730145
3.3,1951,604,0,69.91786933,22.13930145
3.3,1952,605,0,78.82106933,10.08830145
3.3,1952,605,0,79.01576933,10.16570145
3.3,1952,606,0,72.29476933,24.27410145
3.3,1952,606,0,71.64266933,24.05520145
3.3,1952,606,0,71.59276933,23.83690145
3.3,1952,606,0,70.97576933,23.67800145
3.3,1952,606,0,70.99416933,23.54730145
3.3,1952,606,0,70.52286933,23.30040145
3.3,1952,606,0,70.33606933,23.30540145
3.3,1952,606,0,70.16966933,23.10690145
3.3,1953,607,0,77.61456933,10.00200145
3.3,1953,607,0,78.13556933,9.925901454
3.3,1953,608,0,75.41216933,26.27060145
3.3,1953,608,0,75.48616933,26.35320145
3.3,1953,609,0,92.72566933,26.82830145
3.3,1953,609,0,92.81136933,26.60120145
3.3,1954,610,0,77.28406933,10.06520145
3.3,1954,610,0,77.61456933,10.00200145
3.3,1954,611,0,70.16566933,22.99700145
3.3,1954,611,0,70.16966933,23.10690145
3.3,1954,611,0,70.03266933,23.11030145
3.3,1954,612,0,86.86796933,25.90080145
3.3,1954,612,0,86.94276933,25.91420145
3.3,1954,613,0,75.46756933,26.07510145
3.3,1954,613,0,75.41216933,26.27060145
3.3,3156,614,0,92.05246933,22.19930145
3.3,3156,614,0,91.89036933,22.38610145
3.3,3156,615,0,91.82456933,22.36650145
3.3,3156,615,0,91.80526933,22.34490145
3.3,3156,616,0,91.82456933,22.36650145
3.3,3156,616,0,91.78916933,22.62930145
3.3,3156,617,0,91.88456933,22.38810145
3.3,3156,617,0,91.82456933,22.36650145
3.3,3156,618,0,91.44656933,23.23360145
3.3,3156,618,0,91.39406933,23.01190145
3.3,3156,619,0,91.60326933,24.08360145
3.3,3156,619,0,91.46066933,24.27510145
3.3,3156,620,0,91.70816933,24.21210145
3.3,3156,620,0,91.73936933,24.31270145
3.3,3156,620,0,91.75246933,24.33910145
3.3,3156,621,0,91.63886933,24.23480145
3.3,3156,621,0,91.64566933,24.27950145
3.3,3156,622,0,88.26636933,24.59460145
3.3,3156,622,0,88.39006933,24.61510145
3.3,3156,623,0,88.39006933,24.61510145
3.3,3156,623,0,88.54886933,24.38470145
3.3,3156,623,0,88.95786933,24.27350145
3.3,3156,624,0,68.64896933,26.15330145
3.3,3156,624,0,68.63786933,26.27900145
3.3,3156,624,0,68.39826933,26.25260145
3.3,3156,625,0,88.46326933,26.24520145
3.3,3156,625,0,88.35246933,25.88510145
3.3,9999,626,1,84.85956933,26.96460145
3.3,9999,626,1,84.87116933,26.98510145
3.3,9999,626,1,84.98536933,27.19520145
5.6,1853,627,0,72.95276933,19.12980145
5.6,1853,627,0,72.84676933,18.92800145
5.6,1853,628,0,72.99076933,19.18120145
5.6,1853,628,0,72.95276933,19.12980145
5.6,1854,629,0,73.16316933,19.23590145
5.6,1854,629,0,72.99076933,19.18120145
5.6,1854,630,0,86.99466933,25.24090145
5.6,1854,630,0,87.05546933,24.89580145
5.6,1855,631,1,86.96216933,23.69770145
5.6,1855,631,1,87.14746933,23.58850145
5.6,1855,631,1,87.78246933,23.29990145
5.6,1855,631,1,87.89366933,23.25320145
5.6,1855,631,1,88.33466933,23.02380145
5.6,1855,631,1,88.39106933,22.95820145
5.6,1855,631,1,88.34216933,22.77750145
5.6,1855,631,1,88.33136933,22.67030145
5.6,1855,631,1,88.32636933,22.64520145
5.6,1855,631,1,88.32486933,22.63810145
5.6,1856,632,0,80.27526933,13.11250145
5.6,1856,632,0,79.65996933,13.10120145
5.6,1856,632,0,79.36056933,12.95940145
5.6,1856,633,0,73.36266933,18.82600145
5.6,1856,633,0,73.33936933,18.75430145
5.6,1856,634,0,73.35206933,18.84530145
5.6,1856,634,0,73.36266933,18.82600145
5.6,1856,634,0,73.36446933,18.82330145
5.6,1856,635,0,73.33646933,18.88440145
5.6,1856,635,0,73.35206933,18.84530145
5.6,1856,636,0,73.16316933,19.23590145
5.6,1856,636,0,73.31626933,19.07970145
5.6,1856,636,0,73.33646933,18.88440145
5.6,1857,637,0,79.36056933,12.95940145
5.6,1857,637,0,79.12306933,12.94850145
5.6,1858,638,0,73.48706933,18.75380145
5.6,1858,638,0,73.48926933,18.75290145
5.6,1858,638,0,73.70736933,18.72000145
5.6,1858,638,0,73.96276933,18.48640145
5.6,1858,638,0,74.58876933,18.47510145
5.6,1858,638,0,74.78566933,18.31620145
5.6,1859,639,0,74.78566933,18.31620145
5.6,1859,639,0,75.11526933,18.30670145
5.6,1859,639,0,75.39466933,18.10140145
5.6,1859,640,0,87.70206933,23.92060145
5.6,1859,640,0,87.69866933,23.83170145
5.6,1859,640,0,87.78246933,23.29990145
5.6,1859,641,0,80.32376933,26.43670145
5.6,1859,641,0,80.70096933,25.96930145
5.6,1859,641,0,81.58546933,25.51080145
5.6,1859,641,0,81.83476933,25.46070145
5.6,1860,642,0,79.12016933,12.94840145
5.6,1860,642,0,78.87166933,12.91140145
5.6,1860,642,0,78.53746933,12.59380145
5.6,1860,642,0,78.53046933,12.49590145
5.6,1860,643,0,75.39466933,18.10140145
5.6,1860,643,0,75.60816933,17.98520145
5.6,1860,643,0,75.72996933,17.71340145
5.6,1860,643,0,75.86436933,17.67120145
5.6,1860,644,0,73.24206933,19.37000145
5.6,1860,644,0,73.16316933,19.23590145
5.6,1860,645,0,72.99896933,21.70830145
5.6,1860,645,0,73.01956933,21.63640145
5.6,1860,645,0,72.96306933,21.44760145
5.6,1860,645,0,72.84986933,21.17730145
5.6,1860,646,0,87.76156933,25.03790145
5.6,1860,646,0,87.82946933,24.82780145
5.6,1860,646,0,87.85366933,24.28820145
5.6,1860,646,0,87.67796933,24.01640145
5.6,1860,646,0,87.70206933,23.92060145
5.6,1861,647,0,76.05066933,10.86080145
5.6,1861,647,0,76.28406933,10.77410145
5.6,1861,647,0,76.39846933,10.76890145
5.6,1861,647,0,76.64446933,10.82730145
5.6,1861,647,0,76.99166933,10.96740145
5.6,1861,648,0,78.10706933,11.72250145
5.6,1861,648,0,78.13066933,11.67920145
5.6,1861,648,0,77.92606933,11.46440145
5.6,1861,649,0,78.10706933,11.72250145
5.6,1861,649,0,77.83776933,11.80820145
